Surface_Plot_of_MAX_WTCAFA1,167,427
Surface_Plot_of_MAX_WTCAFA1,167,428
Surface_Plot_of_MAX_WTCAFA1,167,429
Surface_Plot_of_MAX_WTCAFA1,168,418
Surface_Plot_of_MAX_WTCAFA1,168,419
Surface_Plot_of_MAX_WTCAFA1,168,420
Surface_Plot_of_MAX_WTCAFA1,168,421
Surface_Plot_of_MAX_WTCAFA1,168,422
Surface_Plot_of_MAX_WTCAFA1,168,423
Surface_Plot_of_MAX_WTCAFA1,168,424
Surface_Plot_of_MAX_WTCAFA1,168,425
Surface_Plot_of_MAX_WTCAFA1,168,426
Surface_Plot_of_MAX_WTCAFA1,169,410
Surface_Plot_of_MAX_WTCAFA1,169,411
Surface_Plot_of_MAX_WTCAFA1,169,412
Surface_Plot_of_MAX_WTCAFA1,169,413
Surface_Plot_of_MAX_WTCAFA1,169,414
Surface_Plot_of_MAX_WTCAFA1,169,415
Surface_Plot_of_MAX_WTCAFA1,169,416
Surface_Plot_of_MAX_WTCAFA1,169,417
Surface_Plot_of_MAX_WTCAFA1,169,418
Surface_Plot_of_MAX_WTCAFA1,170,399
Surface_Plot_of_MAX_WTCAFA1,170,400
Surface_Plot_of_MAX_WTCAFA1,170,401
Surface_Plot_of_MAX_WTCAFA1,170,402
Surface_Plot_of_MAX_WTCAFA1,170,403
Surface_Plot_of_MAX_WTCAFA1,170,404
Surface_Plot_of_MAX_WTCAFA1,170,405
Surface_Plot_of_MAX_WTCAFA1,170,406
Surface_Plot_of_MAX_WTCAFA1,170,407
Surface_Plot_of_MAX_WTCAFA1,170,408
Surface_Plot_of_MAX_WTCAFA1,170,409
Surface_Plot_of_MAX_WTCAFA1,170,410
Surface_Plot_of_MAX_WTCAFA1,170,411
Surface_Plot_of_MAX_WTCAFA1,170,412
Surface_Plot_of_MAX_WTCAFA1,170,413
Surface_Plot_of_MAX_WTCAFA1,170,414
Surface_Plot_of_MAX_WTCAFA1,170,415
Surface_Plot_of_MAX_WTCAFA1,170,416
Surface_Plot_of_MAX_WTCAFA1,170,417
Surface_Plot_of_MAX_WTCAFA1,170,418
Surface_Plot_of_MAX_WTCAFA1,170,419
Surface_Plot_of_MAX_WTCAFA1,171,389
Surface_Plot_of_MAX_WTCAFA1,171,390
Surface_Plot_of_MAX_WTCAFA1,171,391
Surface_Plot_of_MAX_WTCAFA1,171,392
Surface_Plot_of_MAX_WTCAFA1,171,393
